BOROUGH,ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
MANHATTAN,10025,103,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,30
MANHATTAN,10025,105,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,29
MANHATTAN,10025,107,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,128
MANHATTAN,10025,109,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,27
MANHATTAN,10025,111 TO 117,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1859,24
MANHATTAN,10025,119,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,23
MANHATTAN,10025,121,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,22
MANHATTAN,10025,200 TO 206,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,36
MANHATTAN,10025,208,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,37
MANHATTAN,10025,209,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1876,7501
MANHATTAN,10025,212,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,39
MANHATTAN,10025,214,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,139
MANHATTAN,10025,216,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,40
MANHATTAN,10025,218,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1875,41
MANHATTAN,10025,220,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,42
MANHATTAN,10025,224 TO 226,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,43
MANHATTAN,10025,240,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,53
MANHATTAN,10025,245,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1876,7
MANHATTAN,10025,250,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1875,58
MANHATTAN,10025,304,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1890,63
MANHATTAN,10025,306 TO 310,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1890,64
MANHATTAN,10025,314,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1890,68
MANHATTAN,10025,316,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1890,69
MANHATTAN,10025,318,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1890,70
MANHATTAN,10025,322,W 104TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1890,72
MANHATTAN,10025,52,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,421-A (16),1840,54
MANHATTAN,10025,53,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,11
MANHATTAN,10025,54,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE,,1840,55
MANHATTAN,10025,55,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,10
MANHATTAN,10025,56,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1840,56
MANHATTAN,10025,59,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,8
MANHATTAN,10025,69,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,6
MANHATTAN,10025,72,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1840,59
MANHATTAN,10025,74,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1840,60
MANHATTAN,10025,100,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,35
MANHATTAN,10025,101,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1860,29
MANHATTAN,10025,103,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1860,128
MANHATTAN,10025,105,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1860,28
MANHATTAN,10025,106,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,37
MANHATTAN,10025,107,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1860,27
MANHATTAN,10025,109,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1860,26
MANHATTAN,10025,120,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1859,39
MANHATTAN,10025,201,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,31
MANHATTAN,10025,211,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,28
MANHATTAN,10025,215,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,25
MANHATTAN,10025,221,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,22
MANHATTAN,10025,223,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,22
MANHATTAN,10025,225,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,22
MANHATTAN,10025,229,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,18
MANHATTAN,10025,230,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1876,46
MANHATTAN,10025,248,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1876,58
MANHATTAN,10025,250,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1876,60
MANHATTAN,10025,301,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,52
MANHATTAN,10025,302,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,27
MANHATTAN,10025,304,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,127
MANHATTAN,10025,306,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,28
MANHATTAN,10025,307,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,49
MANHATTAN,10025,308,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,29
MANHATTAN,10025,309,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,48
MANHATTAN,10025,313,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,47
MANHATTAN,10025,314 TO 316,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,31
MANHATTAN,10025,315,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,46
MANHATTAN,10025,316,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,32
MANHATTAN,10025,317,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,45
MANHATTAN,10025,318,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,33
MANHATTAN,10025,319,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,44
MANHATTAN,10025,320,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,34
MANHATTAN,10025,321,W 105TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,43
MANHATTAN,10025,21,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,21
MANHATTAN,10025,53 TO 55,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,12
MANHATTAN,10025,54,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,54
MANHATTAN,10025,56,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,55
MANHATTAN,10025,57 TO 59,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,10
MANHATTAN,10025,61 TO 63,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,7
MANHATTAN,10025,62,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,58
MANHATTAN,10025,65,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,5
MANHATTAN,10025,66,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,59
MANHATTAN,10025,70,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,160
MANHATTAN,10025,72,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1841,61
MANHATTAN,10025,100,W 106TH,ST,934,COLUMBUS,AVE,62,NEW YORK,MULTIPLE DWELLING A,,,1860,36
MANHATTAN,10025,101,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,29
MANHATTAN,10025,107,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1861,28
MANHATTAN,10025,109,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,27
MANHATTAN,10025,113,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,25
MANHATTAN,10025,115,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,24
MANHATTAN,10025,123,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,121
MANHATTAN,10025,125,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,21
MANHATTAN,10025,127,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,20
MANHATTAN,10025,157 TO 159,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,5
MANHATTAN,10025,160,W 106TH,ST,933 TO 935,AMSTERDAM,AVE,62,NEW YORK,MULTIPLE DWELLING A,,,1860,61
MANHATTAN,10025,201,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,29
MANHATTAN,10025,204,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,37
MANHATTAN,10025,206,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1877,39
MANHATTAN,10025,207,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,25
MANHATTAN,10025,211,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,21
MANHATTAN,10025,215,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,1878,20
MANHATTAN,10025,217,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,1878,19
MANHATTAN,10025,219,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,1878,17
MANHATTAN,10025,225,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,12
MANHATTAN,10025,244,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,1877,48
MANHATTAN,10025,246,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,1877,49
MANHATTAN,10025,300,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,57
MANHATTAN,10025,303,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,12
MANHATTAN,10025,304,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,159
MANHATTAN,10025,307,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,11
MANHATTAN,10025,309,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,10
MANHATTAN,10025,318,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,65
MANHATTAN,10025,319,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,5
MANHATTAN,10025,320,W 106TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1891,66
MANHATTAN,10025,6 TO 8,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,39
MANHATTAN,10025,9,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1843,26
MANHATTAN,10025,15,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1843,22
MANHATTAN,10025,60 TO 62,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,53
MANHATTAN,10025,64,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,55
MANHATTAN,10025,65,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1843,7501
MANHATTAN,10025,66,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1842,57
MANHATTAN,10025,67,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1843,7501
MANHATTAN,10025,69,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1843,5
MANHATTAN,10025,71,W 107TH,ST,961,COLUMBUS,AVE,62,NEW YORK,MULTIPLE DWELLING A,,,1843,1
MANHATTAN,10025,166,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,57
MANHATTAN,10025,168,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1861,58
MANHATTAN,10025,170,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1861,59
MANHATTAN,10025,171 TO 173,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,1862,7501
MANHATTAN,10025,172,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1861,60
MANHATTAN,10025,174,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1861,61
MANHATTAN,10025,175,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1862,1
MANHATTAN,10025,200,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,33
MANHATTAN,10025,201,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,29
MANHATTAN,10025,202,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,36
MANHATTAN,10025,203,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,27
MANHATTAN,10025,207,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,24
MANHATTAN,10025,209,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,23
MANHATTAN,10025,210,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,37
MANHATTAN,10025,220,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,42
MANHATTAN,10025,230,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1878,47
MANHATTAN,10025,243,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,11
MANHATTAN,10025,262,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1878,52
MANHATTAN,10025,300,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,19
MANHATTAN,10025,301,W 107TH,ST,2781,BROADWAY,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,45
MANHATTAN,10025,304,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,121
MANHATTAN,10025,306,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,22
MANHATTAN,10025,308,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,23
MANHATTAN,10025,309,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,42
MANHATTAN,10025,310,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,24
MANHATTAN,10025,311,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,141
MANHATTAN,10025,316,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,26
MANHATTAN,10025,317,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,39
MANHATTAN,10025,318,W 107TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,27
MANHATTAN,10025,3 TO 5,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1844,27
MANHATTAN,10025,4 TO 6,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1843,37
MANHATTAN,10025,7 TO 9,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1844,25
MANHATTAN,10025,8 TO 10,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1843,40
MANHATTAN,10025,64,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1843,55
MANHATTAN,10025,65,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1844,5
MANHATTAN,10025,67,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1844,5
MANHATTAN,10025,68,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1843,58
MANHATTAN,10025,72,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1843,60
MANHATTAN,10025,73,W 108TH,ST,981,COLUMBUS,AVE,62,NEW YORK,MULTIPLE DWELLING A,,,1844,1
MANHATTAN,10025,145,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,5
MANHATTAN,10025,196,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1862,61
MANHATTAN,10025,200,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,36
MANHATTAN,10025,201,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1880,29
MANHATTAN,10025,202,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,136
MANHATTAN,10025,203,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1880,27
MANHATTAN,10025,204 TO 210,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,37
MANHATTAN,10025,209,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1880,25
MANHATTAN,10025,211 TO 213,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1880,23
MANHATTAN,10025,215 TO 217,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1880,21
MANHATTAN,10025,216,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,43
MANHATTAN,10025,226 TO 228,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,49
MANHATTAN,10025,230,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,51
MANHATTAN,10025,255,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1880,1
MANHATTAN,10025,256,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1879,61
MANHATTAN,10025,300,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1892,49
MANHATTAN,10025,301,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,7501
MANHATTAN,10025,316,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1892,57
MANHATTAN,10025,317,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,12
MANHATTAN,10025,325,W 108TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,9
MANHATTAN,10025,58,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1844,155
MANHATTAN,10025,60 TO 64,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1844,55
MANHATTAN,10025,63,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1845,5
MANHATTAN,10025,66,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1844,58
MANHATTAN,10025,68 TO 70,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1844,58
MANHATTAN,10025,102 TO 104,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,37
MANHATTAN,10025,106 TO 108,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,39
MANHATTAN,10025,110 TO 112,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,41
MANHATTAN,10025,114 TO 116,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,43
MANHATTAN,10025,118,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1863,45
MANHATTAN,10025,120,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1863,46
MANHATTAN,10025,122,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,47
MANHATTAN,10025,126 TO 130,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,49
MANHATTAN,10025,132,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,52
MANHATTAN,10025,134,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,53
MANHATTAN,10025,136,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1863,54
MANHATTAN,10025,138,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1863,55
MANHATTAN,10025,140,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1863,56
MANHATTAN,10025,142,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,57
MANHATTAN,10025,144,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,58
MANHATTAN,10025,170,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,59
MANHATTAN,10025,172,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,60
MANHATTAN,10025,174,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1863,61
MANHATTAN,10025,200,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1880,7501
MANHATTAN,10025,203,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,28
MANHATTAN,10025,204,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1880,37
MANHATTAN,10025,205,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,27
MANHATTAN,10025,206,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1880,39
MANHATTAN,10025,207,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,26
MANHATTAN,10025,209,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,25
MANHATTAN,10025,210,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1880,40
MANHATTAN,10025,211,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,24
MANHATTAN,10025,212,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1880,42
MANHATTAN,10025,214,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1880,44
MANHATTAN,10025,215,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1881,22
MANHATTAN,10025,223 TO 225,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,19
MANHATTAN,10025,229,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1881,17
MANHATTAN,10025,233 TO 235,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,15
MANHATTAN,10025,241,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,12
MANHATTAN,10025,242,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1880,53
MANHATTAN,10025,243,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,11
MANHATTAN,10025,244,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1880,55
MANHATTAN,10025,245,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,10
MANHATTAN,10025,247,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,9
MANHATTAN,10025,249,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,8
MANHATTAN,10025,251,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,,1881,7
MANHATTAN,10025,253,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1881,6
MANHATTAN,10025,259,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1881,1
MANHATTAN,10025,300,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,7501
MANHATTAN,10025,302,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,21
MANHATTAN,10025,304 TO 306,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,22
MANHATTAN,10025,308,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,23
MANHATTAN,10025,309,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,39
MANHATTAN,10025,310,W 109TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1893,24
MANHATTAN,10025,412,W 110TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1864,39
MANHATTAN,10025,500,W 110TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,1881,35
MANHATTAN,10025,501,W 110TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1882,28
MANHATTAN,10025,510,W 110TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1881,7501
MANHATTAN,10025,601,W 110TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,HOTEL,ROOMING HOUSE,1894,11
MANHATTAN,10025,500,W 111TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1882,36
MANHATTAN,10025,504,W 111TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1882,38
MANHATTAN,10025,513 TO 515,W 111TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1883,22
MANHATTAN,10025,521,W 111TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,1883,18
