BOROUGH,ZIP,BUILDING_NO,STREET,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3
MANHATTAN,10026,305,West 113th Street,1847,51,62,NEW YORK,MULTIPLE DWELLING A,J-51,
MANHATTAN,10026,307,West 113th Street,1847,50,62,NEW YORK,MULTIPLE DWELLING A,J-51,
MANHATTAN,10026,309,West 113th Street,1847,49,62,NEW YORK,MULTIPLE DWELLING A,J-51,
MANHATTAN,10026,315,West 113th Street,1847,46,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,102,West 114th Street,1823,37,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,
MANHATTAN,10026,104,West 114th Street,1823,38,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,
MANHATTAN,10026,106,West 114th Street,1823,39,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,110,West 114th Street,1823,41,62,NEW YORK,MULTIPLE DWELLING B,,
MANHATTAN,10026,112,West 114th Street,1823,42,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,120,West 114th Street,1823,46,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,214,West 114th Street,1829,38,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,234,West 114th Street,1829,50,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,265,West 114th Street,1830,11,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,300,West 114th Street,1847,60,62,NEW YORK,MULTIPLE DWELLING A,J-51,
MANHATTAN,10026,301,West 114th Street,1848,12,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,302,West 114th Street,1847,61,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,303,West 114th Street,1848,11,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,305,West 114th Street,1848,10,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,307,West 114th Street,1848,9,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,309,West 114th Street,1848,8,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,311,West 114th Street,1848,7,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,312,West 114th Street,1847,66,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,313,West 114th Street,1848,6,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,315,West 114th Street,1848,5,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,207,West 115th Street,1831,23,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),
MANHATTAN,10026,211,West 115th Street,1831,22,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,
MANHATTAN,10026,213,West 115th Street,1831,121,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,215,West 115th Street,1831,21,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,217,West 115th Street,1831,20,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,221,West 115th Street,1831,18,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,225,West 115th Street,1831,116,62,NEW YORK,MULTIPLE DWELLING A,J-51,
MANHATTAN,10026,229,West 115th Street,1831,14,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,233,West 115th Street,1831,13,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,235,West 115th Street,1831,12,62,NEW YORK,MULTIPLE DWELLING A,J-51,
MANHATTAN,10026,241,West 115th Street,1831,9,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,243,West 115th Street,1831,8,62,NEW YORK,MULTIPLE DWELLING A,ARTICLE 11,
MANHATTAN,10026,262,West 115th Street,1830,52,62,NEW YORK,MULTIPLE DWELLING B,J-51,
MANHATTAN,10026,264,West 115th Street,1830,53,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,272,West 115th Street,1830,57,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,274,West 115th Street,1830,58,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,276,West 115th Street,1830,59,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,278,West 115th Street,1830,60,62,NEW YORK,MULTIPLE DWELLING A,,
MANHATTAN,10026,283,West 115th Street,1831,1,62,NEW YORK,MULTIPLE DWELLING A,,
